user_id,age,gender,country,city,signup_date,membership_type,preferred_device,customer_segment,avg_previous_orders,lifetime_value
520619,57,Male,UAE,Abu Dhabi,2023-10-22,Free,Mobile,Budget,2,285.41
311275,62,Female,India,Mumbai,2023-01-22,Gold,Desktop,Regular,17,1889.56
540705,22,Female,USA,New York,2025-02-13,Platinum,Mobile,Regular,8,268.1
114541,61,Other,India,Delhi,2025-02-20,Free,Mobile,VIP,9,1076.68
222938,30,Other,USA,Austin,2024-08-29,Free,Mobile,Regular,6,704.15
396949,35,Other,Canada,Toronto,2024-04-17,Silver,Mobile,Regular,12,1190.02
953809,58,Other,India,Hyderabad,2025-04-30,Free,Desktop,Budget,1,366.15
580298,28,Other,UK,Manchester,2023-03-30,Free,Mobile,Premium,0,181.9
417224,48,Other,Germany,Berlin,2024-07-01,Free,Desktop,Budget,9,1256.3
512378,62,Other,USA,New York,2025-05-19,Gold,Tablet,Premium,12,1066.37
224901,46,Female,UAE,Dubai,2023-10-01,Free,Desktop,Regular,9,715.43
475421,59,Other,India,Delhi,2023-02-16,Free,Mobile,Regular,8,882.84
219763,65,Other,India,Hyderabad,2025-03-26,Free,Mobile,Regular,5,796.49
666359,37,Male,Canada,Toronto,2024-10-23,Free,Mobile,Premium,8,943.27
175814,42,Male,India,Mumbai,2024-01-02,Free,Tablet,Budget,9,772.84
103869,51,Male,USA,Austin,2023-01-19,Free,Mobile,Regular,0,50.0
323688,22,Other,Singapore,Singapore,2024-02-29,Free,Mobile,Regular,8,927.13
471380,64,Other,India,Bengaluru,2023-01-25,Free,Desktop,Regular,6,879.62
138866,30,Other,Australia,Melbourne,2025-04-24,Silver,Desktop,Premium,11,1168.97
760275,50,Other,Canada,Vancouver,2023-08-04,Free,Tablet,Premium,6,632.71
783273,40,Female,India,Mumbai,2023-08-04,Free,Desktop,Regular,12,1419.5
683318,61,Other,India,Mumbai,2024-03-13,Silver,Mobile,Regular,0,50.0
391300,31,Female,India,Delhi,2023-09-08,Free,Desktop,Premium,7,843.6
482873,33,Female,Singapore,Singapore,2023-01-29,Silver,Tablet,Regular,11,1093.92
686978,24,Female,India,Bengaluru,2025-02-25,Gold,Desktop,Premium,7,540.07
643160,61,Female,India,Delhi,2024-06-22,Gold,Mobile,Regular,10,832.3
693197,40,Other,India,Mumbai,2023-09-19,Free,Desktop,Budget,1,194.06
762314,61,Other,India,Hyderabad,2023-11-28,Free,Mobile,Premium,5,777.71
883779,48,Male,India,Hyderabad,2024-09-01,Gold,Mobile,Regular,3,554.79
743608,42,Female,Australia,Sydney,2023-11-12,Free,Mobile,Premium,1,636.43
448664,38,Female,USA,Seattle,2024-05-30,Silver,Desktop,Regular,0,72.25
349179,33,Other,Singapore,Singapore,2023-10-29,Gold,Mobile,Budget,12,1309.84
754476,54,Other,USA,Austin,2023-10-30,Free,Mobile,Budget,0,50.0
460829,65,Female,UK,Manchester,2023-02-02,Free,Mobile,VIP,8,797.93
434669,39,Male,India,Hyderabad,2023-07-19,Free,Mobile,Regular,11,1051.44
631070,25,Other,USA,Austin,2024-03-06,Free,Mobile,Regular,7,417.06
955584,34,Other,India,Mumbai,2024-01-27,Free,Mobile,Budget,4,887.58
179245,60,Other,India,Hyderabad,2024-07-05,Gold,Desktop,Budget,14,1683.84
791613,39,Other,India,Delhi,2024-05-02,Free,Desktop,Regular,3,514.18
551522,33,Other,Australia,Sydney,2023-08-17,Free,Mobile,Regular,7,666.17
832071,23,Other,India,Pune,2023-12-03,Gold,Mobile,Regular,2,348.37
866723,30,Other,USA,New York,2025-01-23,Free,Desktop,Regular,12,1310.37
473321,39,Female,India,Pune,2024-08-14,Silver,Desktop,Regular,15,1621.5
610505,23,Other,India,Pune,2024-09-23,Free,Desktop,Regular,4,661.76
869123,51,Female,India,Pune,2024-06-12,Free,Tablet,Budget,13,1357.26
982040,23,Female,UK,Manchester,2023-09-22,Gold,Mobile,Regular,7,508.26
248504,58,Male,India,Delhi,2024-08-14,Free,Desktop,VIP,4,671.03
296793,54,Male,USA,Austin,2024-11-05,Free,Mobile,Regular,13,1225.87
264888,26,Female,India,Mumbai,2024-12-21,Free,Desktop,Regular,11,1127.4
558849,22,Male,UAE,Dubai,2025-04-19,Gold,Mobile,Regular,6,544.52
828180,54,Female,Canada,Toronto,2023-05-21,Gold,Desktop,Regular,0,231.17
198312,20,Male,India,Hyderabad,2023-01-29,Silver,Mobile,Budget,1,55.24
875185,27,Other,India,Delhi,2024-09-11,Free,Mobile,Premium,11,1178.43
224082,53,Other,India,Pune,2023-07-05,Free,Desktop,VIP,0,483.37
567849,33,Other,India,Hyderabad,2024-05-15,Free,Mobile,Premium,12,1161.88
617493,58,Female,India,Pune,2024-08-01,Gold,Mobile,Budget,14,1658.42
431658,29,Male,USA,Seattle,2023-01-05,Free,Mobile,VIP,6,715.5
327859,21,Male,India,Hyderabad,2025-04-19,Free,Mobile,Regular,11,1091.31
430252,37,Female,Germany,Berlin,2024-01-18,Gold,Mobile,Budget,11,1207.8
610775,51,Other,India,Pune,2024-11-01,Free,Desktop,Budget,16,1777.87
271962,63,Other,India,Hyderabad,2023-02-23,Free,Desktop,Regular,8,734.86
734001,26,Male,UK,London,2023-04-21,Silver,Mobile,Regular,6,714.17
323318,63,Female,Singapore,Singapore,2024-07-06,Silver,Mobile,Regular,10,1152.74
367783,46,Male,India,Pune,2024-08-07,Silver,Mobile,Budget,6,678.53
417259,37,Female,India,Hyderabad,2024-11-09,Free,Mobile,Premium,15,1334.71
490689,50,Other,Canada,Toronto,2024-07-13,Gold,Desktop,Regular,4,653.02
508810,50,Male,UK,Manchester,2023-11-12,Silver,Mobile,Budget,3,612.13
323057,25,Male,India,Bengaluru,2023-06-28,Free,Desktop,Regular,3,575.91
708102,42,Other,India,Hyderabad,2023-06-24,Free,Mobile,Premium,7,670.98
351615,23,Male,India,Mumbai,2023-11-28,Silver,Mobile,Budget,17,1722.48
229101,22,Female,India,Delhi,2023-08-14,Free,Mobile,Budget,19,1766.63
690067,22,Other,India,Hyderabad,2024-05-24,Silver,Mobile,VIP,7,1030.11
986680,61,Female,Singapore,Singapore,2023-08-14,Silver,Mobile,Budget,2,463.81
299814,47,Other,Germany,Munich,2025-04-24,Free,Mobile,Premium,0,337.44
876363,23,Male,India,Bengaluru,2024-12-25,Free,Desktop,Regular,8,688.2
490352,38,Other,Singapore,Singapore,2023-03-14,Silver,Mobile,Budget,5,352.49
948027,59,Male,USA,New York,2023-09-21,Silver,Desktop,Premium,5,555.83
814150,61,Male,USA,Austin,2023-12-23,Free,Desktop,Regular,7,825.37
351428,27,Male,Australia,Melbourne,2023-02-05,Free,Mobile,Premium,9,988.21
709187,20,Male,Australia,Melbourne,2024-09-03,Free,Desktop,Regular,10,1156.71
712289,32,Male,Singapore,Singapore,2025-04-12,Gold,Mobile,VIP,20,1986.5
283573,32,Female,India,Mumbai,2024-12-10,Free,Mobile,Budget,2,596.44
746630,40,Other,Australia,Sydney,2024-12-31,Gold,Desktop,Premium,15,1163.52
229441,25,Other,UK,London,2023-05-29,Silver,Desktop,Regular,9,852.69
655248,48,Male,India,Delhi,2024-06-17,Free,Desktop,Budget,4,437.92
418726,46,Male,USA,Austin,2023-07-29,Gold,Mobile,Budget,8,920.15
846036,26,Female,USA,Austin,2024-12-09,Gold,Mobile,Regular,0,50.0
189339,29,Female,India,Hyderabad,2024-05-10,Free,Mobile,Regular,0,184.7
836994,41,Male,India,Mumbai,2024-05-09,Gold,Mobile,Premium,5,348.2
260310,61,Female,UK,London,2023-06-10,Gold,Mobile,Regular,10,1015.71
152127,21,Male,USA,New York,2023-05-07,Gold,Mobile,Regular,11,1274.81
700061,58,Female,UK,London,2023-12-21,Gold,Tablet,Regular,7,985.69
417216,57,Other,Canada,Vancouver,2024-08-06,Silver,Mobile,Budget,14,1461.1
939447,56,Other,India,Pune,2024-08-19,Free,Mobile,Budget,10,1246.67
908794,30,Male,Australia,Sydney,2023-11-21,Free,Tablet,Regular,0,236.52
787503,54,Other,India,Pune,2024-03-06,Free,Mobile,Regular,7,641.72
737582,39,Other,India,Pune,2024-11-14,Free,Mobile,VIP,13,1332.94
103270,52,Female,UAE,Abu Dhabi,2025-06-15,Free,Desktop,Premium,3,598.93
978778,18,Female,India,Delhi,2023-05-10,Gold,Mobile,Budget,3,487.11
731878,43,Male,India,Delhi,2024-01-16,Silver,Mobile,Budget,0,140.66
441322,21,Female,USA,New York,2023-04-29,Platinum,Mobile,Regular,5,934.88
615032,53,Other,Australia,Melbourne,2023-07-24,Gold,Desktop,Budget,6,733.28
429097,28,Other,India,Bengaluru,2025-05-16,Platinum,Desktop,Regular,5,525.15
944764,37,Female,India,Delhi,2025-04-05,Free,Desktop,VIP,16,1493.11
248109,56,Female,Australia,Melbourne,2024-10-24,Gold,Mobile,Regular,8,1014.91
704974,53,Female,Germany,Munich,2024-10-07,Silver,Tablet,Regular,10,913.32
785508,54,Other,UK,Manchester,2023-08-18,Platinum,Mobile,Regular,7,1172.52
136126,34,Female,India,Mumbai,2023-05-04,Silver,Mobile,Premium,16,1900.78
163425,63,Female,Singapore,Singapore,2024-04-28,Free,Tablet,VIP,3,438.51
806130,51,Female,India,Hyderabad,2023-09-07,Silver,Mobile,Regular,10,1090.32
559456,20,Male,USA,Austin,2023-08-04,Free,Desktop,Budget,6,534.36
246203,53,Female,UAE,Dubai,2025-05-26,Free,Mobile,Premium,7,749.05
558881,54,Female,Canada,Toronto,2024-03-31,Free,Mobile,Regular,11,1214.78
909010,25,Female,USA,Austin,2023-06-21,Free,Mobile,Regular,11,969.28
365527,53,Other,India,Delhi,2025-02-26,Silver,Tablet,Budget,11,1220.47
863463,49,Other,USA,Seattle,2023-10-18,Gold,Mobile,Regular,6,926.88
714638,44,Female,Singapore,Singapore,2024-05-03,Silver,Desktop,VIP,5,656.41
278568,21,Other,UAE,Dubai,2024-10-02,Silver,Desktop,Regular,10,1073.48
853281,30,Other,Germany,Berlin,2024-07-06,Free,Mobile,Regular,4,881.77
999537,37,Male,India,Bengaluru,2024-09-07,Free,Desktop,Premium,8,761.33
982331,61,Male,UAE,Abu Dhabi,2024-01-06,Gold,Mobile,Regular,6,755.23
935507,40,Female,Singapore,Singapore,2023-04-12,Platinum,Tablet,Regular,15,1713.98
873671,47,Other,USA,Seattle,2024-12-19,Free,Desktop,Budget,1,179.37
163286,30,Other,Germany,Berlin,2024-01-23,Free,Mobile,VIP,6,912.31
598071,50,Female,India,Bengaluru,2025-04-27,Silver,Mobile,Premium,6,822.58
335401,36,Female,UK,Manchester,2023-07-31,Platinum,Mobile,Premium,4,426.17
513119,65,Other,India,Mumbai,2024-10-30,Free,Mobile,Regular,5,292.03
711923,52,Female,India,Pune,2023-09-29,Gold,Mobile,Regular,7,773.98
387592,41,Other,Canada,Vancouver,2025-02-09,Platinum,Mobile,Premium,13,1065.32
583526,56,Male,India,Delhi,2023-03-25,Platinum,Mobile,Regular,9,1252.75
222327,34,Male,India,Pune,2024-02-01,Free,Mobile,Regular,2,470.72
323723,22,Female,UAE,Dubai,2024-11-07,Silver,Mobile,Regular,11,1374.21
192058,61,Other,Germany,Munich,2024-03-31,Free,Mobile,Budget,7,817.33
569733,59,Male,India,Bengaluru,2024-03-12,Gold,Mobile,Premium,12,1000.85
740412,41,Other,Australia,Melbourne,2024-07-08,Platinum,Mobile,Premium,15,1700.63
429182,40,Male,India,Hyderabad,2024-08-20,Free,Mobile,Regular,1,50.0
252255,20,Male,UK,London,2023-05-14,Free,Mobile,Regular,0,89.14
240820,52,Male,Singapore,Singapore,2023-09-15,Silver,Mobile,Budget,0,62.9
700539,27,Male,India,Delhi,2023-10-02,Silver,Tablet,Regular,6,571.96
422342,57,Female,Singapore,Singapore,2024-09-29,Gold,Mobile,Budget,9,1034.1
822647,52,Male,USA,Seattle,2024-10-12,Silver,Mobile,Premium,11,1060.8
869103,56,Other,India,Delhi,2024-03-26,Gold,Tablet,Budget,7,831.2
923035,34,Female,UK,Manchester,2024-02-03,Silver,Tablet,Regular,13,1548.58
101252,48,Female,UAE,Dubai,2023-02-04,Free,Desktop,Budget,15,1449.85
249182,54,Female,UK,Manchester,2024-09-21,Platinum,Mobile,VIP,4,501.65
462095,32,Other,India,Delhi,2025-03-11,Free,Mobile,Regular,14,1388.1
660599,29,Male,UK,London,2024-08-10,Silver,Tablet,Premium,1,160.54
950421,50,Male,India,Mumbai,2024-01-18,Free,Mobile,Premium,4,655.65
969766,41,Other,Australia,Melbourne,2023-07-17,Free,Mobile,Budget,5,513.76
412976,56,Female,Singapore,Singapore,2025-04-08,Free,Desktop,Regular,9,909.89
163063,49,Male,Canada,Vancouver,2024-04-30,Silver,Mobile,Budget,15,1776.89
170936,51,Other,Canada,Toronto,2023-04-14,Free,Desktop,Premium,11,1408.78
395940,32,Other,India,Bengaluru,2024-11-27,Free,Desktop,Budget,11,1289.83
731755,37,Female,Canada,Toronto,2023-02-03,Silver,Mobile,Premium,7,803.07
883061,37,Female,Canada,Toronto,2023-09-25,Silver,Mobile,Regular,6,782.36
454432,48,Male,Canada,Vancouver,2024-05-28,Free,Desktop,Premium,10,1025.93
490247,34,Other,India,Hyderabad,2023-05-30,Free,Mobile,Budget,3,459.68
392259,55,Male,India,Pune,2023-12-17,Silver,Desktop,Budget,15,1672.44
162283,47,Other,India,Hyderabad,2024-08-21,Free,Mobile,Regular,0,355.36
891204,47,Female,India,Pune,2023-01-08,Free,Mobile,Regular,12,1213.85
984659,27,Other,Singapore,Singapore,2023-11-30,Free,Mobile,Regular,2,464.03
305807,35,Male,USA,New York,2023-08-28,Free,Desktop,Regular,6,788.55
658848,57,Other,India,Hyderabad,2024-05-24,Free,Mobile,Budget,0,50.0
109206,30,Male,UK,Manchester,2024-05-11,Silver,Mobile,Regular,16,1487.87
406877,50,Female,India,Bengaluru,2024-10-18,Gold,Desktop,Premium,5,671.96
489979,40,Male,UK,London,2023-04-01,Free,Mobile,Premium,0,133.42
508778,51,Male,UAE,Abu Dhabi,2023-10-21,Free,Mobile,Premium,8,854.46
876928,38,Female,UK,London,2025-02-25,Gold,Mobile,Premium,14,1479.32
117145,21,Female,Australia,Sydney,2023-04-22,Platinum,Mobile,Budget,7,833.17
447496,55,Female,USA,Seattle,2024-05-11,Gold,Mobile,Premium,4,248.09
709089,33,Male,Germany,Munich,2025-02-13,Silver,Desktop,Regular,4,521.93
640520,24,Female,USA,Austin,2025-05-20,Free,Mobile,Regular,14,1741.58
996967,54,Female,USA,New York,2024-04-26,Gold,Mobile,Regular,9,993.69
731826,19,Female,Canada,Toronto,2024-08-08,Gold,Mobile,Budget,17,2096.26
891538,55,Male,India,Bengaluru,2023-11-03,Free,Mobile,Regular,7,960.85
409241,34,Female,Canada,Vancouver,2025-03-04,Silver,Tablet,Regular,8,863.11
528023,41,Female,India,Hyderabad,2025-02-05,Free,Mobile,Budget,7,771.9
594320,64,Male,UK,London,2023-03-19,Free,Desktop,Premium,8,931.72
249204,57,Male,India,Mumbai,2024-05-29,Gold,Mobile,Regular,8,721.64
945148,34,Female,UK,London,2023-09-24,Free,Mobile,Premium,13,1474.63
639067,64,Female,India,Bengaluru,2023-07-10,Silver,Mobile,VIP,4,543.3
634769,65,Other,Canada,Toronto,2024-04-18,Platinum,Mobile,Regular,13,1230.5
159978,19,Other,India,Mumbai,2024-02-01,Gold,Desktop,Premium,7,456.12
499977,52,Female,Australia,Sydney,2024-09-17,Gold,Mobile,Budget,7,672.99
628077,26,Female,India,Bengaluru,2024-11-23,Platinum,Mobile,Regular,10,751.59
815619,53,Other,UK,Manchester,2023-01-26,Gold,Mobile,Regular,9,930.2
864634,25,Male,India,Delhi,2024-08-14,Free,Mobile,Budget,3,773.7
703351,30,Other,India,Hyderabad,2024-09-20,Silver,Mobile,Regular,13,1429.64
390319,46,Female,India,Mumbai,2023-01-11,Free,Tablet,Regular,4,492.43
472585,57,Other,India,Pune,2025-06-15,Free,Desktop,Regular,3,534.54
712394,55,Female,India,Delhi,2024-11-21,Gold,Mobile,Budget,8,631.3
978825,42,Male,India,Hyderabad,2024-08-30,Gold,Desktop,Regular,6,778.87
314293,24,Female,India,Pune,2024-04-29,Free,Desktop,Regular,5,821.55
901269,60,Other,India,Pune,2023-08-17,Gold,Mobile,Regular,4,702.3
557632,51,Male,Canada,Toronto,2023-12-06,Free,Desktop,Premium,2,705.12
744526,55,Male,India,Mumbai,2024-05-31,Free,Desktop,Budget,5,580.52
865163,33,Other,India,Bengaluru,2023-11-15,Free,Tablet,Regular,9,1288.53
615547,38,Male,India,Hyderabad,2025-05-05,Gold,Mobile,Budget,0,268.94
277895,20,Male,India,Pune,2024-11-25,Free,Mobile,Regular,7,1060.85
903169,41,Male,USA,New York,2024-10-19,Free,Mobile,Regular,8,835.87
106532,50,Male,UAE,Abu Dhabi,2024-03-24,Free,Mobile,Regular,12,1632.36
193511,23,Other,Germany,Munich,2023-04-15,Silver,Mobile,Regular,8,791.72
227998,65,Male,India,Hyderabad,2025-01-09,Free,Mobile,Regular,8,978.63
958034,46,Female,USA,New York,2025-03-16,Free,Desktop,Budget,12,1193.85
723348,47,Other,Singapore,Singapore,2023-05-25,Silver,Desktop,Regular,1,249.62
599368,27,Male,India,Bengaluru,2023-01-06,Gold,Mobile,Regular,14,1391.31
583608,35,Other,India,Pune,2024-09-17,Free,Desktop,Regular,17,1959.06
517795,25,Other,India,Mumbai,2025-03-25,Silver,Mobile,Budget,8,892.52
576136,27,Male,India,Mumbai,2023-02-12,Gold,Mobile,Regular,10,960.39
802986,20,Other,Singapore,Singapore,2025-04-25,Free,Mobile,Regular,7,1123.96
745403,22,Female,India,Bengaluru,2023-06-19,Silver,Mobile,Budget,5,624.7
551010,51,Other,USA,Austin,2023-10-30,Gold,Mobile,Premium,0,75.8
300972,64,Male,UK,Manchester,2024-09-09,Free,Mobile,Regular,8,1022.17
123916,28,Male,India,Delhi,2024-11-24,Free,Tablet,Budget,20,2333.02
270794,44,Other,India,Pune,2024-10-17,Gold,Mobile,VIP,3,94.0
430326,26,Male,UAE,Dubai,2024-04-14,Free,Desktop,Regular,8,845.85
255315,64,Female,UK,London,2023-04-03,Free,Mobile,Regular,17,2011.04
423864,28,Other,India,Mumbai,2024-03-03,Platinum,Mobile,Budget,10,1247.35
759288,42,Male,Australia,Melbourne,2023-11-29,Silver,Desktop,Regular,3,680.97
894817,35,Female,Canada,Toronto,2025-05-11,Silver,Mobile,Regular,8,831.25
767430,53,Male,USA,Seattle,2025-04-14,Free,Mobile,Regular,8,712.12
961096,30,Other,India,Pune,2023-05-05,Free,Mobile,Premium,0,233.14
140080,22,Male,India,Pune,2024-08-25,Free,Desktop,Regular,0,162.79
873835,28,Female,India,Mumbai,2024-09-06,Gold,Mobile,VIP,2,261.51
694978,33,Female,India,Bengaluru,2024-10-21,Silver,Mobile,Premium,10,1221.14
881571,36,Female,India,Delhi,2025-01-17,Free,Mobile,Premium,10,1257.41
397817,51,Male,Germany,Munich,2023-02-12,Silver,Mobile,Regular,9,949.87
319581,25,Female,UAE,Abu Dhabi,2024-10-26,Gold,Mobile,Premium,0,50.0
154271,33,Male,USA,New York,2023-05-01,Free,Mobile,Budget,10,1058.63
766519,20,Female,Canada,Vancouver,2023-01-11,Free,Mobile,Budget,3,623.81
671902,34,Female,India,Bengaluru,2023-03-21,Free,Mobile,Budget,18,2059.75
185184,43,Female,Germany,Berlin,2025-02-11,Free,Mobile,Premium,6,659.7
141987,47,Other,Canada,Toronto,2024-06-07,Free,Mobile,Premium,4,416.66
175819,59,Other,Germany,Munich,2025-03-27,Free,Mobile,Premium,5,789.5
162272,56,Male,India,Pune,2024-12-15,Free,Mobile,Premium,12,1312.68
874888,50,Other,Singapore,Singapore,2024-12-23,Free,Mobile,Premium,14,1620.24
319857,27,Other,India,Delhi,2023-07-16,Free,Desktop,Budget,15,1345.46
985225,65,Other,India,Delhi,2025-05-08,Free,Mobile,Budget,0,474.53
432299,38,Female,Germany,Berlin,2024-05-20,Gold,Desktop,Regular,6,411.9
330928,43,Male,Germany,Munich,2024-12-15,Gold,Mobile,Budget,3,131.29
917770,35,Other,India,Mumbai,2023-09-30,Free,Desktop,Premium,11,1473.35
343403,53,Female,India,Pune,2023-12-03,Free,Tablet,Premium,2,243.27
584963,38,Other,India,Bengaluru,2023-11-22,Gold,Mobile,Regular,1,130.59
605247,58,Other,India,Mumbai,2025-04-30,Silver,Desktop,Regular,2,412.62
193442,20,Male,Germany,Berlin,2024-10-04,Silver,Desktop,Budget,0,189.4
412489,62,Other,UK,London,2023-10-03,Silver,Mobile,Regular,8,1071.2
126770,20,Male,USA,New York,2023-05-07,Free,Mobile,Premium,9,1280.26
485419,18,Female,USA,Seattle,2024-04-11,Free,Mobile,Regular,5,903.05
710592,24,Female,India,Bengaluru,2023-12-07,Free,Mobile,Premium,14,1242.86
463304,58,Female,India,Bengaluru,2023-04-23,Free,Mobile,Budget,9,935.97
687410,28,Male,USA,New York,2023-01-18,Free,Mobile,Regular,0,50.0
997925,52,Male,Canada,Vancouver,2023-04-13,Free,Mobile,VIP,0,214.85
948671,64,Male,Singapore,Singapore,2024-10-19,Gold,Mobile,Premium,8,778.87
720100,36,Female,India,Pune,2024-04-25,Gold,Mobile,Regular,10,1116.52
574679,42,Female,USA,Austin,2023-08-22,Platinum,Mobile,Budget,4,537.97
122222,19,Other,India,Mumbai,2024-12-05,Platinum,Tablet,Budget,8,1140.5
483586,61,Other,Canada,Vancouver,2025-04-05,Silver,Mobile,Regular,8,873.02
551459,50,Female,India,Mumbai,2023-09-17,Gold,Mobile,Regular,13,1090.48
640266,38,Other,India,Mumbai,2024-06-22,Free,Mobile,Premium,5,722.12
715080,40,Female,India,Delhi,2023-10-16,Free,Mobile,Regular,2,592.94
378514,45,Other,USA,New York,2025-01-21,Free,Desktop,Premium,6,739.98
776816,64,Other,Australia,Sydney,2024-03-14,Platinum,Mobile,Premium,8,1099.91
588539,36,Other,Canada,Vancouver,2024-12-21,Free,Mobile,Premium,15,1037.24
712738,31,Male,UAE,Dubai,2025-05-26,Silver,Mobile,Regular,10,1224.48
873704,35,Female,Singapore,Singapore,2024-11-20,Gold,Tablet,Budget,8,842.25
939594,18,Other,India,Delhi,2023-06-30,Platinum,Mobile,Premium,18,1944.18
359157,38,Male,Germany,Berlin,2025-04-18,Gold,Mobile,Regular,6,495.62
938047,42,Female,USA,Seattle,2025-01-16,Free,Mobile,Budget,9,874.42
533357,37,Male,India,Delhi,2025-06-12,Free,Mobile,Regular,4,685.67
995607,57,Other,USA,Austin,2023-08-14,Silver,Mobile,Budget,4,689.05
647780,30,Male,UAE,Abu Dhabi,2024-02-06,Free,Mobile,VIP,6,666.03
367557,18,Male,India,Delhi,2024-05-12,Free,Mobile,VIP,5,582.26
692736,58,Female,UK,London,2023-05-23,Free,Mobile,Premium,12,1049.99
690567,21,Male,India,Hyderabad,2025-02-24,Platinum,Mobile,Regular,0,388.97
884227,26,Other,UK,London,2023-05-21,Free,Mobile,Regular,8,990.65
418582,61,Female,India,Pune,2024-11-21,Gold,Mobile,Budget,16,1750.05
858569,31,Male,India,Mumbai,2024-07-15,Free,Mobile,Regular,10,999.13
612051,57,Other,India,Mumbai,2023-03-14,Free,Mobile,Regular,5,485.81
185129,57,Other,India,Hyderabad,2024-03-17,Gold,Desktop,Budget,8,972.03
264159,31,Other,India,Hyderabad,2023-05-15,Gold,Mobile,Premium,15,1762.14
107380,63,Female,India,Pune,2023-10-30,Silver,Mobile,Regular,9,1037.83
866467,53,Female,Germany,Munich,2025-04-06,Free,Mobile,Premium,17,1848.3
614768,54,Female,India,Pune,2024-08-26,Free,Desktop,Regular,2,401.9
482346,36,Other,Canada,Vancouver,2023-10-10,Free,Mobile,Premium,6,899.79
500884,44,Female,India,Pune,2023-06-14,Silver,Mobile,Regular,5,855.14
499083,37,Male,Australia,Sydney,2023-08-26,Free,Desktop,Budget,15,1248.6
948808,30,Male,India,Pune,2024-01-17,Silver,Desktop,Regular,0,86.71
519149,53,Female,India,Hyderabad,2024-08-24,Free,Desktop,Regular,5,483.11
778974,28,Male,Germany,Berlin,2024-04-11,Platinum,Mobile,Regular,12,1505.45
583283,52,Other,UAE,Dubai,2024-01-23,Silver,Mobile,VIP,9,988.03
506918,40,Other,UAE,Abu Dhabi,2023-12-12,Free,Mobile,Regular,17,1940.06
524977,52,Other,India,Mumbai,2025-05-10,Free,Mobile,Premium,7,679.24
999472,24,Female,USA,Seattle,2024-03-13,Free,Mobile,Budget,0,50.0
253563,63,Male,USA,New York,2024-07-12,Free,Mobile,Regular,16,1516.08
685415,51,Other,India,Bengaluru,2024-07-13,Free,Desktop,Regular,1,50.0
309411,52,Female,India,Bengaluru,2025-04-07,Silver,Mobile,VIP,6,1079.26
554412,24,Female,India,Pune,2025-05-05,Gold,Desktop,Regular,13,1539.22
941213,55,Other,USA,Austin,2023-09-14,Free,Mobile,Regular,7,999.07
479369,61,Male,Germany,Berlin,2023-07-09,Free,Mobile,Regular,6,743.52
200180,23,Male,India,Hyderabad,2024-12-03,Free,Desktop,VIP,8,1191.55
829270,56,Male,USA,Austin,2023-06-27,Free,Mobile,Budget,9,1105.54
751151,46,Male,USA,Seattle,2024-03-02,Gold,Mobile,Regular,3,656.5
871900,41,Female,Canada,Vancouver,2025-04-18,Free,Mobile,VIP,5,645.9
360007,41,Female,Singapore,Singapore,2023-02-16,Free,Mobile,Regular,11,1453.06
268989,34,Male,India,Pune,2023-09-19,Free,Mobile,Premium,5,753.17
239164,29,Male,India,Hyderabad,2025-02-20,Free,Desktop,Premium,0,211.62
611537,62,Female,USA,Seattle,2023-10-13,Gold,Mobile,Premium,14,1341.73
550720,29,Male,India,Hyderabad,2023-04-11,Free,Mobile,Regular,5,616.56
884404,51,Other,India,Pune,2025-03-18,Gold,Tablet,Budget,8,655.91
399102,24,Female,India,Delhi,2024-04-30,Free,Desktop,Regular,16,1603.13
621673,27,Female,India,Bengaluru,2024-05-02,Platinum,Mobile,Regular,0,50.0
609785,36,Other,India,Pune,2024-01-15,Free,Mobile,Regular,7,1031.52
229322,36,Other,India,Pune,2024-03-09,Free,Mobile,Regular,4,602.71
134768,55,Female,India,Hyderabad,2025-05-22,Gold,Desktop,Premium,8,1000.39
619961,44,Other,Singapore,Singapore,2024-05-29,Free,Mobile,Budget,20,2497.59
566937,20,Female,India,Pune,2025-03-24,Free,Mobile,Premium,5,329.48
910688,50,Other,India,Delhi,2024-11-25,Silver,Desktop,Premium,9,900.08
896941,43,Female,India,Delhi,2025-01-08,Free,Mobile,Regular,9,1066.31
269257,62,Other,Australia,Melbourne,2023-02-16,Platinum,Mobile,Regular,7,869.73
564085,47,Male,India,Pune,2023-07-16,Gold,Mobile,Budget,5,685.26
854536,55,Male,India,Pune,2023-05-07,Free,Mobile,Premium,8,1163.92
709013,45,Other,India,Pune,2024-09-18,Gold,Mobile,Premium,20,1950.29
961259,25,Other,Singapore,Singapore,2024-08-10,Free,Mobile,Regular,5,678.29
399938,23,Other,India,Hyderabad,2024-08-02,Free,Desktop,Regular,2,415.69
889166,32,Female,UAE,Abu Dhabi,2024-11-13,Free,Desktop,Budget,17,1659.37
481294,36,Female,Germany,Munich,2023-02-24,Free,Mobile,Premium,4,543.64
824294,48,Male,Australia,Melbourne,2024-05-18,Free,Mobile,Regular,7,581.98
317713,47,Female,India,Hyderabad,2024-12-29,Free,Mobile,Budget,9,1075.68
156919,21,Other,Germany,Munich,2024-11-06,Free,Mobile,Premium,9,980.42
815145,53,Male,USA,Austin,2024-12-17,Free,Mobile,Budget,5,687.65
541291,48,Female,India,Bengaluru,2024-03-06,Silver,Desktop,Premium,11,1406.3
188792,44,Female,India,Delhi,2025-04-29,Gold,Desktop,Regular,0,50.0
